Care_Category,Care_Category_Specific,Care_Category_Speciality,Name,Unit,Address,Street_Name,Street_Type,Community,Province,Postal_Code,LONGITUDE,LATITUDE
Health_Centric,Pharmacy,,Aid Plus Pharmacy,,252,Dundas,Street East,Hamilton,ON,L8B0E7,-79.89703632,43.3292919
Health_Centric,Pharmacy,,Pharma Center,,581,Main,Street East,Hamilton,ON,L8M1H9,-79.8477811,43.25004779
Health_Centric,Pharmacy,,Park Pharmacy,,72,King,Street West,Hamilton,ON,L8G1H9,-79.76481627,43.21868619
Health_Centric,Pharmacy,,Canadian Quest Pharmacy,,554,Concession,Street ,Hamilton,ON,L8V1A9,-79.8525338,43.24092069
Health_Centric,Pharmacy,,King Street Medical Pharmacy,,987,King,Street East,Hamilton,ON,L8M1C6,-79.83462369,43.25119539
Health_Centric,Pharmacy,,The Md Pharmacy,,754,Queenston,Road ,Hamilton,ON,L8G1A4,-79.76916657,43.22813909
Health_Centric,Pharmacy,,Cancer Centre Pharmacy,,699,Concession,Street ,Hamilton,ON,L8V5C2,-79.846333,43.24009279
Health_Centric,Pharmacy,,Right Care Pharmacy,,2,Castlewood,Boulevard ,Hamilton,ON,L9H7M8,-79.97881514,43.25877379
Health_Centric,Pharmacy,,The Wellington Nursing Home,,1430,Upper Wellington,Street ,Hamilton,ON,L9A5H3,-79.879518,43.20931458
Health_Centric,Pharmacy,,Rexall #8207,,370,Wilson,Street East,Hamilton,ON,L9G4S4,-79.97588023,43.22721588
Health_Centric,Pharmacy,,Tender Loving Care Rest Home,,190,Delaware,Avenue ,Hamilton,ON,L8M1W1,-79.84165459,43.24581399
Health_Centric,Pharmacy,,Hamilton Downtown Pharmacy,,52,Cannon,Street West,Hamilton,ON,L8R2B5,-79.8695059,43.26152959
Health_Centric,Pharmacy,,Village Pharmacies,,1620,Upper Wentworth,Street ,Hamilton,ON,L9B2W3,-79.8736997,43.19887338
Health_Centric,Pharmacy,,C and Dc Pharmacy,,276,Barton,Street East,Hamilton,ON,L8L2X3,-79.8537949,43.26098459
Health_Centric,Pharmacy,,Baywoods Place,,330,Main,Street East,Hamilton,ON,L8N3T9,-79.8569424,43.25176169
Health_Centric,Pharmacy,,Hamilton Community Pharmacy,,414,Victoria,Avenue North,Hamilton,ON,L8L5G8,-79.8505975,43.2655201
Health_Centric,Pharmacy,,Rexall #8210,,234,Parkdale,Avenue North,Hamilton,ON,L8H5X5,-79.78885978,43.24297289
Health_Centric,Pharmacy,,Dundurn Place Care Centre,,39,Mary,Street ,Hamilton,ON,L8R3L8,-79.8639432,43.25642639
Health_Centric,Pharmacy,,Shoppers Drug Mart #1043,,963,Fennell,Avenue East,Hamilton,ON,L8T1R1,-79.83786239,43.22872949
Health_Centric,Pharmacy,,Loblaw Pharmacy #4115,,21,Upper Centennial,Parkway ,Hamilton,ON,L8J3W2,-79.77772667,43.17552758
Health_Centric,Pharmacy,,Mountain Clinic Pharmacy,,880,Upper Wentworth,Wentworth Street,Hamilton,ON,L9A5H2,-79.8635494,43.22133059
Health_Centric,Pharmacy,,Tls Regal Care Drug Mart,,480,Stone Church,Road East,Hamilton,ON,L8W0B1,-79.869106,43.20569088
Health_Centric,Pharmacy,,Medical Pharmacy,,597,Barton,Street East,Hamilton,ON,L8L2Z6,-79.83999979,43.25764779
Health_Centric,Pharmacy,,Lopresti Pharmacy,,770,Concession,Street ,Hamilton,ON,L8V1C8,-79.84329499,43.23847309
Health_Centric,Pharmacy,,Midtown Medical Pharmacy,,130,Wilson,Street ,Hamilton,ON,L8R1E2,-79.8619305,43.25706969
Health_Centric,Pharmacy,,Shoppers Drug Mart #698,,1000,Golf Links,Road ,Hamilton,ON,L9G3K9,-79.94126502,43.22730148
Health_Centric,Pharmacy,,Drugstore Pharmacy #4072,,54,Wilson,Street West,Hamilton,ON,L9G1N2,-79.98911954,43.21554118
Health_Centric,Pharmacy,,M-Line Pharmacy,,1289,Upper James,Street ,Hamilton,ON,L9C3B3,-79.88738611,43.21298738
Health_Centric,Pharmacy,,Riverdale East Pharmacy,,168,Barton,Street ,Hamilton,ON,L8V4E6,-79.73950896,43.23193699
Health_Centric,Pharmacy,,Heritage Green Nursing Home,,353,Isaac Brock,Drive ,Hamilton,ON,L8J1Y1,-79.78959737,43.19352179
Health_Centric,Pharmacy,,646 Main Pharmacy,,646,Main,Street East,Hamilton,ON,L8M1J8,-79.8447116,43.24877979
Health_Centric,Pharmacy,,Parkview Nursing Centre,,545,King,Street West,Hamilton,ON,L8P1C1,-79.88486411,43.26103249
Health_Centric,Pharmacy,,Shoppers Drug Mart #1458,,620,King,Street West,Hamilton,ON,L8P1C2,-79.88726061,43.26228219
Health_Centric,Pharmacy,,Marchese Pharmacy,,316,James,Street North,Hamilton,ON,L8L1H2,-79.8655402,43.26436719
Health_Centric,Pharmacy,,Shalom Village Nursing Home,,60,Macklin,Street North,Hamilton,ON,L8S3S1,-79.89521351,43.26415849
Health_Centric,Pharmacy,,First Place Pharmacy,,350,King,Street East,Hamilton,ON,L8N3Y3,-79.858999,43.25310489
Health_Centric,Pharmacy,,Eastmount Pharmacy,,788,Upper Ottawa,Street ,Hamilton,ON,L8T3V2,-79.83313149,43.21744039
Health_Centric,Pharmacy,,Shoppers Drug Mart #1487,,3027,Binbrook,Road ,Hamilton,ON,L0R1C0,-79.80584167,43.12090997
Health_Centric,Pharmacy,,Pharmasave #953,,1575,Upper Otttawa,Street ,Hamilton,ON,L8W3E2,-79.84355179,43.19075208
Health_Centric,Pharmacy,,Henderson Arts Pharmacy,,662,Concession,Street ,Hamilton,ON,L8V1B8,-79.8475796,43.23968219
Health_Centric,Pharmacy,,Danmar Pharmacy,,205,Quigley,Road ,Hamilton,ON,L8K5M8,-79.78370707,43.21627459
Health_Centric,Pharmacy,,Queenlake Pharmacy,,910,Queenston,Road ,Hamilton,ON,L8G1B5,-79.75580657,43.22562529
Health_Centric,Pharmacy,,Shoppers Drug Mart #1184,,140,Highway 8, ,Hamilton,ON,L8G1C2,-79.74014436,43.22202259
Health_Centric,Pharmacy,,Shoppers Drug Mart #1180,,377,Highway 8, ,Hamilton,ON,L8G1E7,-79.72536285,43.21956369
Health_Centric,Pharmacy,,Center for Ambulatory Health,,2757,King,Street East,Hamilton,ON,L8G5E4,-79.77370847,43.22180539
Health_Centric,Pharmacy,,Costco Pharmacy # 1273,,1330,South Service,Road ,Hamilton,ON,L8E5C5,-79.64284543,43.2152679
Health_Centric,Pharmacy,,Whitney Plaza Pharmacy,,1819,Main,Street West,Hamilton,ON,L8S1H6,-79.93866643,43.25291999
Health_Centric,Pharmacy,,The Mdcne Shoppe Phrmcy #299,,840,Queenston,Road ,Hamilton,ON,L8G4A8,-79.76154507,43.22647949
Health_Centric,Pharmacy,,Pharmasave #955,,105,King,Street West,Hamilton,ON,L9H6Y6,-79.95818093,43.26685199
Health_Centric,Pharmacy,,Life Care Medical Pharmacy,,280,Queenston,Road ,Hamilton,ON,L8K1H1,-79.79246528,43.23382729
Health_Centric,Pharmacy,,Shoppers Drug Mart 1041,,753,Main,Street East,Hamilton,ON,L8M1L2,-79.83921919,43.24789589
Health_Centric,Pharmacy,,Petrovich Residential Home,,90,Wentworth,Street South,Hamilton,ON,L8N2Y9,-79.8503945,43.24957969
Health_Centric,Pharmacy,,Joy of Hearts Pharmacy,,1125,Main,Street East,Hamilton,ON,L8M1P2,-79.82251009,43.24343539
Health_Centric,Pharmacy,,City Centre Ida Pharmacy,,77,James,Street North,Hamilton,ON,L8R2K3,-79.8692372,43.25843219
Health_Centric,Pharmacy,,Waterdown Pharmacy,,145,Hamilton,Street North,Hamilton,ON,L8B0Y7,-79.90501792,43.3361457
Health_Centric,Pharmacy,,Rexall #6946,,126,Queenston,Road ,Hamilton,ON,L8K1G4,-79.79813558,43.23535349
Health_Centric,Pharmacy,,Ancaster Village Pharmacy,,81,Wilson,Street West,Hamilton,ON,L9G1N1,-79.99074524,43.21594618
Health_Centric,Pharmacy,,Fletcher Pharmacy,,1962,Rymal,Road East,Hamilton,ON,L0R1P0,-79.80564458,43.17956638
Health_Centric,Pharmacy,,Pharmacycorner,,521,Highway 8, ,Hamilton,ON,L8G1G4,-79.71371535,43.21614539
Health_Centric,Pharmacy,,West Harbour Pharmacy,,554,John,Street North,Hamilton,ON,L8L4S1,-79.8584169,43.2727646
Health_Centric,Pharmacy,,Daniel Drug Mart,,547,Upper James,Street ,Hamilton,ON,L9C2Y5,-79.8761406,43.24091459
Health_Centric,Pharmacy,,Sobeys Pharmacy #7213,,977,Golf,Road ,Hamilton,ON,L8G3T9,-79.94420412,43.22758428
Health_Centric,Pharmacy,,Total Health Pharmacy #135,,1685,Main,Street West,Hamilton,ON,L8S1G5,-79.93408922,43.25697869
Health_Centric,Pharmacy,,Metro Pharmacy #504,,1161,Barton,Street East,Hamilton,ON,L8H2V2,-79.81276109,43.25341029
Health_Centric,Pharmacy,,Pop Rx Ancaster Central Pharma,,1015,Golf Links,Road ,Hamilton,ON,L9K1L6,-79.94183322,43.22881158
Health_Centric,Pharmacy,,Victoria Gardens Ltc,,176,Victoria,Avenue ,Hamilton,ON,L8L5G1,-79.8542889,43.25818539
Health_Centric,Pharmacy,,Limeridge Medical Pharmacy,,849,Upper Wentworth,Street ,Hamilton,ON,L9A5H4,-79.8609534,43.22181019
Health_Centric,Pharmacy,,Axis Health Care Plus Pharmacy,,908,Garth,Street ,Hamilton,ON,L9C4L2,-79.90103841,43.23339519
Health_Centric,Pharmacy,,Pharmasave #9749,,640,Queenston,Road ,Hamilton,ON,L8K1K2,-79.77529847,43.22943959
Health_Centric,Pharmacy,,Rukavina Residence,,40,Ontario,Avenue ,Hamilton,ON,L8N2X2,-79.8522384,43.24967689
Health_Centric,Pharmacy,,Barton Medical Pharmacy,,293,Barton,Street East,Hamilton,ON,L8L2X4,-79.8528755,43.26102549
Health_Centric,Pharmacy,,Stonechurch Pharmacy,,25,Redmond,Drive ,Hamilton,ON,L8W3K7,-79.864862,43.20579908
Health_Centric,Pharmacy,,Shoppers Drug Mart #1233,,2110,Rymal,Road East,Hamilton,ON,L0R1P0,-79.79196167,43.17622138
Health_Centric,Pharmacy,,Mount Hope Pharmasave,,3055,Homestead,Drive ,Hamilton,ON,L0R1W0,-79.91260991,43.15981027
Health_Centric,Pharmacy,,Shoppers Drug Mart #1050,,1,King,Street East,Hamilton,ON,L8G1J7,-79.75747126,43.21709329
Health_Centric,Pharmacy,,Shoppers Drug Mart #1044,,47,Wilson,Street West,Hamilton,ON,L9G1N1,-79.98946904,43.21781858
Health_Centric,Pharmacy,,Wal-Mart Pharmacy,,675,Upper James,Street ,Hamilton,ON,L9C2Z5,-79.8778119,43.23420449
Health_Centric,Pharmacy,,People's Pharmachoice,,35,Stone Church,Road ,Hamilton,ON,L9K1S4,-79.93595412,43.22787408
Health_Centric,Pharmacy,,Parkdale Pharmasave,,205,Melvin,Avenue ,Hamilton,ON,L8H2J9,-79.78870218,43.24341139
Health_Centric,Pharmacy,,Charlton Pharmacy,,230,James,Street South,Hamilton,ON,L8P3B3,-79.8724993,43.24966739
Health_Centric,Pharmacy,,Healthshare Medical Pharmacy,,574,Upper James,Street ,Hamilton,ON,L9C2Y6,-79.877279,43.24016519
Health_Centric,Pharmacy,,Shoppers Drug Mart # 1204,,270,Mud,Street West,Hamilton,ON,L8J3Z6,-79.79299067,43.19674369
Health_Centric,Pharmacy,,Carlisle Pharmacy,,1493,Centre,Road ,Hamilton,ON,L0R1H0,-79.98253465,43.39506971
Health_Centric,Pharmacy,,Rexall #201,,60,Hatt,Street ,Hamilton,ON,L9H7T6,-79.95742253,43.26525749
Health_Centric,Pharmacy,,People's Pharmachoice,,30,Rymal,Road East,Hamilton,ON,L9B1T7,-79.89154721,43.20166088
Health_Centric,Pharmacy,,Rexall #8204,,331,Dundurn,Street ,Hamilton,ON,L8P4L5,-79.89240011,43.25131179
Health_Centric,Pharmacy,,Ridgeview Long Term Care Centr,,385,Highland,Road West,Hamilton,ON,L8J3E7,-79.80317768,43.18766828
Health_Centric,Pharmacy,,Shoppers Drug Mart #1054,,255,Dundas,Street East,Hamilton,ON,L0R2H6,-79.89820732,43.3300073
Health_Centric,Pharmacy,,Shoppers Drug Mart #1046,,991,King,Street West,Hamilton,ON,L8S1K9,-79.90453692,43.26213549
Health_Centric,Pharmacy,,Westdale Pharmacy,,1309,Main,Street West,Hamilton,ON,L8S1C5,-79.91796552,43.25727319
Health_Centric,Pharmacy,,Fruitland Pharmacy,,311,Fruitland,Road ,Hamilton,ON,L8E5M8,-79.70046155,43.22282779
Health_Centric,Pharmacy,,Nebo Medical Pharmacy,,260,Nebo,Drive ,Hamilton,ON,L8W3K5,-79.83905109,43.19159588
Health_Centric,Pharmacy,,West End Pharmacy,,690,Main,Street West,Hamilton,ON,L8S1A4,-79.89819541,43.26033749
Health_Centric,Pharmacy,,Lakeside Health Pharmacy,,825,North Service,Road ,Hamilton,ON,L8E0J7,-79.68097494,43.2286067
Health_Centric,Pharmacy,,Cannon Pharmacy,,15,Cannon,Street ,Hamilton,ON,L8L1Z6,-79.8668309,43.26087319
Health_Centric,Pharmacy,,Shoppers Drug Mart #1049,,902,Mohawk,Road East,Hamilton,ON,L8T2R8,-79.83274419,43.21604779
Health_Centric,Pharmacy,,Binbrook Pharmacy,,3011,Highway 56, ,Hamilton,ON,L0R1C0,-79.80448527,43.12042777
Health_Centric,Pharmacy,,East Waterdown Pharmacy,,419,Dundas,Street East,Hamilton,ON,L8B0K4,-79.88441742,43.34099801
Health_Centric,Pharmacy,,Shoppers Drug Mart #1460,,1341,Main,Street West,Hamilton,ON,L8S1C6,-79.91935322,43.25739449
Health_Centric,Pharmacy,,Nadia's Pharmacy,,625,Greenhill,Avenue ,Hamilton,ON,L8K5N8,-79.78618967,43.21035779
Health_Centric,Pharmacy,,Shoppers Drug Mart 1319,,510,Concession,Street ,Hamilton,ON,L9A1C4,-79.8546233,43.24119149
Health_Centric,Pharmacy,,Rexall #8205,,1119,Fennell,Avenue ,Hamilton,ON,L8T1S2,-79.82783939,43.22607359
Health_Centric,Pharmacy,,Shoppers Drug Mart #1056,,133,King,Street West,Hamilton,ON,L9H1V3,-79.95957953,43.26712519
Health_Centric,Pharmacy,,Friendly Pharmacy,,800,Queenston,Road ,Hamilton,ON,L8G1A7,-79.76636337,43.22803629
Health_Centric,Pharmacy,,Paramount Pharmasave,,1795,Stone Church,Road East,Hamilton,ON,L8J0B4,-79.81050428,43.19292368
Health_Centric,Pharmacy,,Medical Pharmacy,,1221,Limeridge,Road East,Hamilton,ON,L8W1Y1,-79.83081579,43.20702509
Health_Centric,Pharmacy,,Rockhaven Pharmacy Rx Hlthmed,,170,Rockhaven,Lane ,Hamilton,ON,L8B1B5,-79.90191292,43.3344131
Health_Centric,Pharmacy,,Pharmaserve,,68,Centennial,Parkway North,Hamilton,ON,L8E1H6,-79.76287767,43.23017149
Health_Centric,Pharmacy,,Southmount Pharmacy,,35,Upper Centennial,Parkway ,Hamilton,ON,L8J3W2,-79.77670427,43.17691468
Health_Centric,Pharmacy,,Upper James Clinic Pharmacy,,609,Upper James,Street ,Hamilton,ON,L9C2Y9,-79.8767609,43.23933939
Health_Centric,Pharmacy,,Sutherland's Pharmacy Limited,,180,James,Street South,Hamilton,ON,L8P4V1,-79.8717178,43.25125069
Health_Centric,Pharmacy,,Smile Drug Store,,517,Concession,Street ,Hamilton,ON,L8V1A6,-79.8532748,43.24141119
Health_Centric,Pharmacy,,Trc Pharmacy Hamilton John St.,,14,John,Street North,Hamilton,ON,L8R1G9,-79.8660652,43.25633519
Health_Centric,Pharmacy,,City Pharmacy,,1523,Barton,Street East,Hamilton,ON,L8H2X5,-79.79805358,43.24748389
Health_Centric,Pharmacy,,Blackadar Nursing Home,,101,Creighton,Road ,Hamilton,ON,L9H3B7,-79.96759974,43.26125949
Health_Centric,Pharmacy,,Belle Pharmacy,,148,Parkdale,Avenue North,Hamilton,ON,L8H5X2,-79.78998418,43.24031059
Health_Centric,Pharmacy,,Hauser's Pharmacy,,1010,Upper Wentworth,Street Street,Hamilton,ON,L9A4V9,-79.8655183,43.21697689
Health_Centric,Pharmacy,,Wentworth Lodge,,41,South,Street West,Hamilton,ON,L9H4C4,-79.94895843,43.25986449
Health_Centric,Pharmacy,,King Elm Pharmacy,,49,King,Street East,Hamilton,ON,L8G1J9,-79.75582076,43.21657009
Health_Centric,Pharmacy,,Rexall,,447,Main,Street East,Hamilton,ON,L8N1K1,-79.8519978,43.25128269
Health_Centric,Pharmacy,,Lee's Dundas Pharmacy,,49,King,Street East,Hamilton,ON,L9H1B7,-79.95098483,43.26599839
Health_Centric,Pharmacy,,The Village of Wentworth Heigh,,1620,Upper Wentworth,Street ,Hamilton,ON,L9B2W3,-79.8736997,43.19887338
Health_Centric,Pharmacy,,St Michael's Pharmacy,,839,Main,Street East,Hamilton,ON,L8M1L8,-79.83596339,43.24692249
Health_Centric,Pharmacy,,Loblaw Pharmacy,,115,Hamilton,Street North,Hamilton,ON,L0R2H6,-79.90388522,43.3352796
Health_Centric,Pharmacy,,Gordon's Pharmacy (Ida),,1511,Main,Street East,Hamilton,ON,L8K1E2,-79.80479088,43.23940529
Health_Centric,Pharmacy,,Mcmaster Drugstore,,1200,Main,Street West,Hamilton,ON,L8N3Z5,-79.91698142,43.25885639
Health_Centric,Pharmacy,,Rexall #203,,505,Rymal,Road East,Hamilton,ON,L8W3X1,-79.8715997,43.19823678
Health_Centric,Pharmacy,,Pharmasave #9791 University Ce,,1280,Main,Street West,Hamilton,ON,L8S4S4,-79.92028962,43.26225299
Health_Centric,Pharmacy,,Hamilton General Drugstore,,237,Barton,Street East,Hamilton,ON,L8L2X2,-79.8540902,43.26247809
Health_Centric,Pharmacy,,Axis Health Care Plus Pharmacy,,1079,Barton,Street East,Hamilton,ON,L8L3E2,-79.81653769,43.25167569
Health_Centric,Pharmacy,,Loblaw Pharmacy #4912,,102,Highway 8 , ,Hamilton,ON,L8G4H3,-79.74678196,43.22346389
Health_Centric,Pharmacy,,Eastside Medical Pharmacy,,229,King,Street East,Hamilton,ON,L8N1B6,-79.8624104,43.25462219
Health_Centric,Pharmacy,,Rexall #1560,,102,Highway 8, ,Hamilton,ON,L8G1C2,-79.74678196,43.22346389
Health_Centric,Pharmacy,,Shoppers Drug Mart #754,,801,Mohawk,Road West,Hamilton,ON,L9C6C2,-79.92303402,43.23305969
Health_Centric,Pharmacy,,Silver Creek Guardian Pharmacy,,325,Winterberry,Drive ,Hamilton,ON,L8J0B6,-79.80704568,43.19392408
Health_Centric,Pharmacy,,Rexall,,2,King,Street West,Hamilton,ON,L8P1A1,-79.870915,43.25836319
Health_Centric,Pharmacy,,Truwell Pharmacy,,838,King,Street East,Hamilton,ON,L8M1B4,-79.84129219,43.25112069
Health_Centric,Pharmacy,,Rymal Gage Pharmacy,,905,Rymal,Road East,Hamilton,ON,L8W3M2,-79.85226029,43.19299088
Health_Centric,Pharmacy,,Food Basics Pharmacy #580,,751,Upper James,Street South,Hamilton,ON,L9C3A1,-79.8792118,43.22983829
Health_Centric,Pharmacy,,Medsmart Pharmacy,,2732,Barton,Street East,Hamilton,ON,L8E4M6,-79.74622456,43.23315619
Health_Centric,Pharmacy,,The Hamilton Clinic Pharmacy,,200,Main,Street East,Hamilton,ON,L8N1H3,-79.8618353,43.25302939
Health_Centric,Pharmacy,,Wal-Mart Pharmacy,,2190,Rymal,Road East,Hamilton,ON,L0R1P0,-79.78261287,43.17357878
Health_Centric,Pharmacy,,Shoppers Drug Mart #750,,1183,Barton,Street East,Hamilton,ON,L8H2V4,-79.81208039,43.25100149
Health_Centric,Pharmacy,,Macassa Lodge,,701,Upper Sherman,Avenue South,Hamilton,ON,L8V3M7,-79.84806809,43.22557059
Health_Centric,Pharmacy,,Binbrook Family Health Phcy,,2537,Hamilton Regional Road 56, ,Hamilton,ON,L0R1C0,-79.80201067,43.12478487
Health_Centric,Pharmacy,,Mohawk Drug Mart,,1000,Upper Gage,Avenue  Avenue,Hamilton,ON,L8V4R5,-79.84622139,43.21364419
Health_Centric,Pharmacy,,Rosedale Pharmacy,,870,Lawrence,Road ,Hamilton,ON,L8K2A3,-79.80326528,43.22882099
Health_Centric,Pharmacy,,Wal-Mart Pharmacy,,1051,Garner,Road West,Hamilton,ON,L9G3K9,-80.01427954,43.19761638
Health_Centric,Pharmacy,,Barton Pharmacy,,1130,Barton,Street East,Hamilton,ON,L8H7P9,-79.81466329,43.25082169
Health_Centric,Pharmacy,,Village Pharmacy,,393,Rymal,Road West,Hamilton,ON,L9B1V2,-79.91004401,43.20605948
Health_Centric,Pharmacy,,Hess Village Pharamcy,,340,York,Boulevard ,Hamilton,ON,L8R3L2,-79.87852761,43.26394949
Health_Centric,Pharmacy,,Barton Street Pharmacy,,707,Barton,Street East,Hamilton,ON,L8L3A5,-79.83466809,43.25638489
Health_Centric,Pharmacy,,Shoppers Drug Mart #1053,,232,Cannon,Street East,Hamilton,ON,L8L0A6,-79.8570737,43.25802009
Health_Centric,Pharmacy,,Community Residential Care,,153,George,Street ,Hamilton,ON,L8P1E4,-79.88054601,43.25874809
Health_Centric,Pharmacy,,Nash Pharmacy,,691,Queenston,Road ,Hamilton,ON,L8G1A1,-79.77178647,43.23031959
Health_Centric,Pharmacy,,Shoppers Drug Mart #1047,,113,Herkimer,Street ,Hamilton,ON,L8P2G8,-79.87899241,43.25021849
Health_Centric,Pharmacy,,Metro Pharmacy #515,,1370,South Service,Road ,Hamilton,ON,L8E5C5,-79.64162343,43.2149585
Health_Centric,Pharmacy,,King Medical Pharmacy,,505,King,Street West,Hamilton,ON,L8P1B9,-79.88408891,43.26069839
Health_Centric,Pharmacy,,Meadowlands Pharmasave,,737,Golf Links,Road ,Hamilton,ON,L9K1L5,-79.95382873,43.22605668
Health_Centric,Pharmacy,,Daniel Drug Mart,,1394,Upper Gage,Avenue ,Hamilton,ON,L8W1E7,-79.85129759,43.20121838
Health_Centric,Pharmacy,,"Greenbaum, Joseph Dr",,25,Charlton,Avenue East,Hamilton,ON,L8N1Y2,-79.8711318,43.24982389
Health_Centric,Pharmacy,,Queen's Garden,,80,Queen,Street North,Hamilton,ON,L8R3P6,-79.87697911,43.26116089
Health_Centric,Pharmacy,,N.L. Gibson's Drug Ltd.,,377,Main,Street East,Hamilton,ON,L8N1J4,-79.8550118,43.25177549
Health_Centric,Pharmacy,,The Hamilton Pharmacy,,335,Queenston,Road ,Hamilton,ON,L8K1H7,-79.78945508,43.23373999
Health_Centric,Pharmacy,,Shoppers Drug Mart 1045,,1300,Garth,Street ,Hamilton,ON,L9C4L7,-79.90707341,43.22119998
Health_Centric,Pharmacy,,Montgomery Pharmacy,,1440,Main,Street East,Hamilton,ON,L8K6M3,-79.80862178,43.23973029
Health_Centric,Pharmacy,,The Meadows Long Term Care Cen,,12,Tranquility,Avenue ,Hamilton,ON,L9G5C2,-80.00729304,43.21114908
Health_Centric,Pharmacy,,San Rafael Pharmacy,,146,Ottawa,Street North,Hamilton,ON,L8H3Z3,-79.81757449,43.24650029
Health_Centric,Pharmacy,,Gage Pharmacy,,1050,Upper Gage,Avenue ,Hamilton,ON,L8V5B7,-79.84657149,43.21277709
Health_Centric,Pharmacy,,West End Pharmacy,,174,King,Street West,Hamilton,ON,L8P1A5,-79.87437781,43.25834809
